order_id,order_time,delivery_time,status,cancellation_reason,order_value,delivery_fee,estimated_delivery_time_min,time_to_assign_courier_min,actual_preparation_time_min,travel_time_min,delivery_distance_km,promotion_used,platform,city_region,user_id,user_segment
8204,2022-11-07 03:15:21,2022-11-07 04:04:03,delivered,,29.71,2.44,36.0,5.5,17.3,25.9,4.06,no,iOS,Baixa,17457,new
8359,2022-11-07 03:17:33,2022-11-07 03:59:33,delivered,,19.95,0.88,21.0,4.3,13.3,24.4,1.47,no,iOS,Baixa,18249,new
8388,2022-11-07 03:17:43,2022-11-07 03:56:25,delivered,,19.54,1.42,29.0,3.6,19.2,15.9,2.36,no,Android,Parque das Nacoes,18995,returning
8477,2022-11-07 03:18:20,2022-11-07 03:59:08,delivered,,22.87,1.73,26.0,4.4,19.8,16.6,2.88,no,Android,Parque das Nacoes,19423,returning
7812,2022-11-07 03:24:02,2022-11-07 03:49:56,delivered,,32.48,0.97,25.0,5.3,11.1,9.5,1.62,no,Android,Parque das Nacoes,9653,returning
8639,2022-11-07 03:25:23,2022-11-07 04:23:05,delivered,,22.06,5.34,62.0,5.2,14.3,38.2,8.9,no,iOS,Parque das Nacoes,13273,returning
8492,2022-11-07 03:26:20,2022-11-07 03:58:14,delivered,,27.06,0.97,24.0,5.6,21.3,5.0,1.62,no,Android,Baixa,19353,returning
7638,2022-11-07 03:26:52,2022-11-07 04:24:52,delivered,,32.58,3.28,38.0,3.3,26.0,28.7,5.46,no,Android,Belem,16618,returning
8419,2022-11-07 03:26:58,2022-11-07 04:08:40,delivered,,12.04,1.1,20.0,5.7,15.2,20.8,1.84,no,Android,Belem,13264,returning
8189,2022-11-07 03:30:52,2022-11-07 04:14:58,delivered,,19.89,1.7,28.0,4.8,17.6,21.7,2.84,no,iOS,Alfama,2774,returning
8399,2022-11-07 03:31:18,2022-11-07 04:01:30,delivered,,23.54,0.86,24.0,5.4,19.8,5.0,1.43,no,iOS,Baixa,18716,returning
8609,2022-11-07 03:31:43,2022-11-07 04:11:13,delivered,,33.85,2.93,44.0,4.6,19.3,15.6,4.88,no,Android,Alfama,17335,new
8572,2022-11-07 03:32:34,2022-11-07 04:08:58,delivered,,24.64,2.68,36.0,4.9,12.0,19.5,4.46,no,Android,Belem,12237,returning
7846,2022-11-07 03:32:48,2022-11-07 04:06:42,delivered,,15.96,1.02,19.0,5.6,18.1,10.2,1.7,no,iOS,Parque das Nacoes,4097,returning
8198,2022-11-07 03:36:25,2022-11-07 04:12:19,delivered,,13.27,3.33,46.0,4.5,12.9,18.5,5.55,no,Android,Alfama,13358,returning
7710,2022-11-07 03:37:01,2022-11-07 04:25:25,delivered,,29.14,3.64,43.0,6.2,10.9,31.3,6.06,no,iOS,Belem,9160,returning
8193,2022-11-07 03:37:11,2022-11-07 04:19:53,delivered,,32.37,2.4,38.0,5.1,19.2,18.4,4.0,yes,iOS,Alfama,7109,returning
8165,2022-11-07 03:43:28,,cancelled,Cancelled by user,12.45,3.49,38.0,5.7,22.0,23.6,5.81,no,Android,Belem,1229,new
8394,2022-11-07 03:45:35,2022-11-07 04:29:17,delivered,,22.19,2.75,27.0,6.2,12.1,25.4,4.58,no,iOS,Belem,5510,returning
8103,2022-11-07 03:45:50,2022-11-07 04:36:44,delivered,,26.23,1.82,20.0,5.3,22.9,22.7,3.03,no,iOS,Parque das Nacoes,13664,returning
8397,2022-11-07 03:47:10,2022-11-07 04:19:34,delivered,,22.68,1.63,22.0,6.4,18.2,7.8,2.72,no,Android,Parque das Nacoes,11863,returning
8160,2022-11-07 03:50:22,2022-11-07 04:21:10,delivered,,19.46,2.12,46.0,6.9,13.1,10.8,3.53,yes,iOS,Belem,10280,returning
8374,2022-11-07 03:52:53,2022-11-07 04:30:17,delivered,,10.18,1.4,26.0,6.6,19.9,10.9,2.34,no,iOS,Alfama,8735,returning
8537,2022-11-07 03:54:30,2022-11-07 04:53:54,delivered,,25.77,5.29,54.0,4.6,13.3,41.5,8.82,no,Android,Baixa,4131,returning
8386,2022-11-07 03:55:53,2022-11-07 04:43:11,delivered,,18.51,2.62,30.0,5.1,19.1,23.1,4.37,no,iOS,Baixa,7324,returning
7811,2022-11-07 03:55:57,2022-11-07 04:49:33,delivered,,30.39,4.62,47.0,4.6,12.2,36.8,7.7,no,iOS,Parque das Nacoes,4869,returning
7692,2022-11-07 03:56:23,2022-11-07 04:34:41,delivered,,25.37,1.57,24.0,4.7,17.4,16.2,2.62,no,Android,Baixa,1175,returning
7663,2022-11-07 03:57:55,2022-11-07 04:35:19,delivered,,28.65,3.55,43.0,2.5,13.3,21.6,5.91,no,Android,Parque das Nacoes,9180,returning
7964,2022-11-07 03:59:42,2022-11-07 04:31:30,delivered,,29.61,1.6,23.0,3.5,15.5,12.8,2.67,yes,Android,Alfama,6111,returning
8654,2022-11-07 03:59:42,,cancelled,Cancelled by user,27.42,2.06,30.0,3.8,18.5,16.0,3.43,no,iOS,Baixa,9226,returning
8013,2022-11-07 04:00:01,2022-11-07 04:37:49,delivered,,26.58,1.79,29.0,5.3,19.3,13.2,2.98,yes,iOS,Belem,7379,returning
7618,2022-11-07 04:01:25,2022-11-07 04:36:01,delivered,,18.27,2.25,32.0,3.6,14.6,16.4,3.75,no,iOS,Belem,10908,returning
8196,2022-11-07 04:04:12,,cancelled,Cancelled by user,21.81,0.81,17.0,5.0,10.6,7.2,1.35,no,Android,Parque das Nacoes,2467,returning
8169,2022-11-07 04:05:44,2022-11-07 05:02:08,delivered,,33.05,3.87,49.0,5.9,19.6,30.9,6.45,no,iOS,Alfama,16597,new
8649,2022-11-07 04:07:21,2022-11-07 04:51:09,delivered,,28.32,2.95,29.0,5.3,19.2,19.3,4.92,no,iOS,Parque das Nacoes,8255,returning
8205,2022-11-07 04:07:32,2022-11-07 04:29:44,delivered,,24.21,0.88,12.0,5.4,10.6,6.2,1.47,no,iOS,Parque das Nacoes,17879,returning
8475,2022-11-07 04:07:41,2022-11-07 04:54:17,delivered,,21.82,4.48,48.0,6.0,13.3,27.3,7.46,no,Android,Baixa,4617,returning
8233,2022-11-07 04:08:20,2022-11-07 04:48:02,delivered,,15.82,1.62,22.0,3.7,16.4,19.6,2.7,no,iOS,Parque das Nacoes,9122,returning
8144,2022-11-07 04:09:48,2022-11-07 04:58:54,delivered,,22.82,2.8,32.0,7.0,16.2,25.9,4.66,no,Android,Belem,19859,returning
8288,2022-11-07 04:12:11,2022-11-07 04:43:11,delivered,,44.82,1.9,27.0,5.6,12.9,12.5,3.17,no,Android,Alfama,13191,returning
7675,2022-11-07 04:14:58,2022-11-07 04:56:28,delivered,,18.75,1.69,29.0,6.3,13.0,22.2,2.81,no,iOS,Belem,7863,returning
8085,2022-11-07 04:15:13,2022-11-07 04:56:43,delivered,,37.0,1.13,26.0,5.5,16.5,19.5,1.89,no,iOS,Parque das Nacoes,14938,returning
8615,2022-11-07 04:16:04,2022-11-07 05:16:46,delivered,,37.31,6.43,72.0,3.5,12.0,45.2,10.72,no,iOS,Belem,9997,returning
7691,2022-11-07 04:16:21,2022-11-07 04:51:09,delivered,,32.17,1.43,23.0,4.7,15.0,15.1,2.39,no,iOS,Baixa,4293,returning
7892,2022-11-07 04:20:05,2022-11-07 04:50:59,delivered,,32.69,1.29,27.0,4.1,14.1,12.7,2.15,no,Android,Belem,16871,returning
8326,2022-11-07 04:23:16,2022-11-07 05:29:28,delivered,,21.43,5.8,67.0,4.8,19.5,41.9,9.67,no,iOS,Baixa,10084,returning
7900,2022-11-07 04:24:04,2022-11-07 04:49:46,delivered,,23.13,0.59,12.0,4.9,15.8,5.0,0.99,no,iOS,Belem,18777,returning
7809,2022-11-07 04:28:10,2022-11-07 05:26:16,delivered,,16.23,3.99,39.0,5.5,20.8,31.8,6.65,no,Android,Parque das Nacoes,15880,returning
7683,2022-11-07 04:28:50,2022-11-07 05:01:32,delivered,,34.87,1.51,29.0,5.7,15.8,11.2,2.52,no,iOS,Parque das Nacoes,12669,returning
8152,2022-11-07 04:29:23,2022-11-07 05:09:23,delivered,,28.3,1.91,31.0,3.8,24.9,11.3,3.19,no,Android,Alfama,6089,returning
7888,2022-11-07 04:29:43,2022-11-07 05:18:25,delivered,,10.0,4.39,48.0,5.3,8.6,34.8,7.31,no,Android,Parque das Nacoes,16612,returning
8656,2022-11-07 04:30:24,2022-11-07 05:08:36,delivered,,41.61,0.55,14.0,4.8,15.0,18.4,0.91,no,Android,Parque das Nacoes,7248,returning
8642,2022-11-07 04:30:56,2022-11-07 05:19:56,delivered,,22.78,5.39,62.0,4.6,10.5,33.9,8.99,no,Android,Alfama,10769,new
7904,2022-11-07 04:33:51,2022-11-07 05:10:45,delivered,,22.36,2.91,37.0,5.4,15.3,16.2,4.85,no,iOS,Alfama,5139,returning
8033,2022-11-07 04:34:13,2022-11-07 04:53:31,delivered,,34.63,2.32,37.0,5.0,8.7,5.6,3.86,no,iOS,Belem,3590,returning
8190,2022-11-07 04:34:45,2022-11-07 05:05:57,delivered,,21.84,1.07,29.0,4.5,17.4,9.3,1.79,no,iOS,Parque das Nacoes,11630,returning
8379,2022-11-07 04:36:53,2022-11-07 05:01:59,delivered,,29.53,1.15,18.0,4.9,8.4,11.8,1.92,no,iOS,Baixa,13472,returning
8576,2022-11-07 04:37:21,2022-11-07 05:28:51,delivered,,27.49,6.64,78.0,3.2,7.7,40.6,11.07,no,iOS,Alfama,4487,returning
7937,2022-11-07 04:39:26,2022-11-07 05:08:14,delivered,,10.0,0.76,15.0,5.0,18.8,5.0,1.27,no,Android,Baixa,6919,returning
8017,2022-11-07 04:44:27,2022-11-07 05:12:33,delivered,,27.16,1.6,20.0,4.4,11.0,12.7,2.67,no,Android,Parque das Nacoes,8098,returning
7861,2022-11-07 04:49:42,2022-11-07 05:24:30,delivered,,33.14,1.51,23.0,5.8,9.9,19.1,2.51,no,iOS,Baixa,12307,returning
8247,2022-11-07 04:50:18,2022-11-07 05:27:48,delivered,,31.26,2.26,35.0,8.6,12.9,16.0,3.77,no,Android,Belem,8120,returning
8366,2022-11-07 04:50:49,2022-11-07 05:32:01,delivered,,32.36,3.25,41.0,5.6,17.8,17.8,5.41,no,iOS,Belem,14260,returning
8445,2022-11-07 04:51:43,2022-11-07 05:33:55,delivered,,24.14,2.16,28.0,4.7,19.6,17.9,3.6,no,Android,Parque das Nacoes,4803,returning
7751,2022-11-07 04:52:40,2022-11-07 05:31:46,delivered,,12.49,2.68,34.0,4.4,15.0,19.7,4.47,no,iOS,Alfama,13983,new
8414,2022-11-07 04:53:09,2022-11-07 05:30:45,delivered,,26.51,1.57,26.0,4.6,18.0,15.0,2.62,no,Android,Belem,10273,returning
7802,2022-11-07 04:54:14,2022-11-07 05:33:56,delivered,,51.94,0.0,35.0,6.3,15.1,18.3,3.74,no,iOS,Alfama,9972,returning
7919,2022-11-07 04:54:55,2022-11-07 05:25:37,delivered,,38.54,1.28,18.0,6.8,8.2,15.7,2.13,no,iOS,Alfama,1496,returning
7668,2022-11-07 04:55:04,2022-11-07 05:32:04,delivered,,33.79,0.8,10.0,4.7,17.2,15.1,1.34,no,iOS,Baixa,6465,returning
8478,2022-11-07 04:55:54,2022-11-07 05:26:36,delivered,,16.18,1.27,16.0,4.4,12.1,14.2,2.12,no,Android,Baixa,4234,returning
7995,2022-11-07 04:56:10,2022-11-07 05:47:10,delivered,,26.14,4.88,56.0,3.8,16.0,31.2,8.13,no,iOS,Alfama,5523,returning
8489,2022-11-07 04:58:03,2022-11-07 05:41:15,delivered,,31.05,4.34,52.0,7.1,6.3,29.8,7.24,no,iOS,Alfama,19336,new
8293,2022-11-07 04:58:59,2022-11-07 05:23:29,delivered,,22.05,1.97,31.0,5.7,13.8,5.0,3.29,no,iOS,Parque das Nacoes,19505,returning
7625,2022-11-07 05:00:20,2022-11-07 05:36:20,delivered,,12.03,1.76,27.0,5.1,19.1,11.8,2.93,yes,Android,Parque das Nacoes,12245,returning
8381,2022-11-07 05:01:37,,cancelled,Cancelled by user,14.37,0.67,13.0,5.2,20.6,10.5,1.11,no,Android,Baixa,19293,returning
8348,2022-11-07 05:03:48,2022-11-07 05:34:18,delivered,,23.18,1.38,20.0,6.4,13.2,10.9,2.3,no,iOS,Baixa,16866,new
7736,2022-11-07 05:04:09,2022-11-07 05:17:57,delivered,,20.26,0.61,16.0,3.4,5.0,5.4,1.02,no,Android,Alfama,18040,new
8166,2022-11-07 05:04:25,2022-11-07 05:32:07,delivered,,19.13,0.84,23.0,4.6,18.1,5.0,1.4,no,Android,Belem,19355,returning
8111,2022-11-07 05:07:27,2022-11-07 05:41:51,delivered,,10.0,1.52,27.0,6.5,19.8,8.1,2.54,no,iOS,Alfama,4452,returning
7879,2022-11-07 05:08:03,2022-11-07 05:36:39,delivered,,21.97,1.64,28.0,4.9,9.9,13.8,2.73,no,Android,Parque das Nacoes,11785,returning
8099,2022-11-07 05:11:15,2022-11-07 05:37:45,delivered,,20.87,1.35,27.0,6.1,12.3,8.1,2.25,no,iOS,Belem,5293,returning
8300,2022-11-07 05:11:23,,cancelled,No courier available,17.24,2.62,34.0,5.1,17.5,24.8,4.37,no,Android,Belem,2562,returning
7973,2022-11-07 05:13:03,2022-11-07 05:50:33,delivered,,22.7,1.37,23.0,5.4,13.1,19.0,2.29,yes,iOS,Belem,14366,new
7805,2022-11-07 05:14:15,2022-11-07 06:03:03,delivered,,15.66,3.91,39.0,6.7,14.2,27.9,6.52,no,Android,Belem,8028,returning
8096,2022-11-07 05:17:00,2022-11-07 05:49:36,delivered,,18.99,1.94,27.0,5.8,9.6,17.2,3.23,no,Android,Parque das Nacoes,17385,returning
7704,2022-11-07 05:17:40,,cancelled,Cancelled by user,27.4,4.58,49.0,5.8,16.1,39.0,7.63,no,Android,Baixa,7841,returning
8179,2022-11-07 05:18:50,2022-11-07 05:58:38,delivered,,24.26,2.68,33.0,5.6,14.6,19.6,4.47,no,iOS,Baixa,11653,returning
8191,2022-11-07 05:19:19,2022-11-07 05:45:49,delivered,,28.03,1.1,21.0,6.7,11.7,8.1,1.83,no,Android,Belem,18276,returning
7920,2022-11-07 05:21:44,2022-11-07 05:58:08,delivered,,48.19,0.79,13.0,5.5,12.6,18.3,1.31,no,iOS,Belem,9561,returning
8424,2022-11-07 05:22:47,2022-11-07 05:54:17,delivered,,19.41,1.26,20.0,5.3,12.6,13.6,2.1,no,Android,Belem,1387,returning
7753,2022-11-07 05:24:16,2022-11-07 06:03:28,delivered,,23.68,2.11,38.0,5.4,15.7,18.1,3.51,no,Android,Alfama,8766,returning
8121,2022-11-07 05:24:51,2022-11-07 06:24:33,delivered,,31.72,7.12,72.0,4.5,13.2,42.0,11.87,no,Android,Alfama,11211,returning
8528,2022-11-07 05:25:45,2022-11-07 06:00:45,delivered,,44.44,1.2,17.0,4.8,16.7,13.5,2.0,no,iOS,Alfama,6811,returning
8317,2022-11-07 05:29:48,2022-11-07 06:13:30,delivered,,31.23,2.65,40.0,4.7,12.9,26.1,4.41,no,iOS,Belem,9609,returning
8629,2022-11-07 05:31:12,2022-11-07 06:03:18,delivered,,14.39,1.16,20.0,4.8,18.3,9.0,1.93,no,Android,Belem,13707,returning
7749,2022-11-07 05:31:13,2022-11-07 06:17:37,delivered,,19.82,3.04,32.0,6.3,18.3,21.8,5.06,yes,iOS,Belem,17452,returning
7722,2022-11-07 05:34:39,2022-11-07 06:11:45,delivered,,13.7,2.68,32.0,4.1,19.5,13.5,4.47,no,iOS,Parque das Nacoes,7882,new
7773,2022-11-07 05:37:05,2022-11-07 06:12:11,delivered,,27.13,2.57,39.0,6.2,12.1,16.8,4.28,no,Android,Alfama,13500,returning
8430,2022-11-07 05:38:34,2022-11-07 06:14:34,delivered,,20.36,1.31,15.0,4.5,19.3,12.2,2.18,no,Android,Alfama,17491,returning
7744,2022-11-07 05:38:56,2022-11-07 06:14:44,delivered,,21.84,1.87,18.0,5.0,19.4,11.4,3.12,yes,iOS,Belem,12957,returning
8344,2022-11-07 05:41:42,2022-11-07 06:17:42,delivered,,22.08,3.04,39.0,4.2,12.9,18.9,5.06,no,iOS,Alfama,3645,returning
8610,2022-11-07 05:43:30,2022-11-07 06:02:24,delivered,,26.2,1.45,24.0,4.4,9.4,5.1,2.41,no,iOS,Parque das Nacoes,19749,returning
8105,2022-11-07 05:44:31,2022-11-07 06:19:37,delivered,,25.65,0.7,19.0,5.4,21.9,7.8,1.16,yes,Android,Belem,6936,returning
8255,2022-11-07 05:45:30,2022-11-07 06:12:12,delivered,,10.0,1.11,20.0,3.2,18.5,5.0,1.85,no,Android,Alfama,8135,returning
8217,2022-11-07 05:49:33,2022-11-07 06:16:39,delivered,,39.42,1.85,29.0,4.1,10.2,12.8,3.09,yes,Android,Baixa,11074,returning
7775,2022-11-07 05:50:11,2022-11-07 06:19:17,delivered,,19.12,1.26,18.0,5.7,11.7,11.7,2.1,no,Android,Belem,6075,returning
8501,2022-11-07 05:51:48,2022-11-07 06:21:54,delivered,,27.05,2.25,31.0,5.5,13.5,11.1,3.75,no,iOS,Alfama,16422,returning
8246,2022-11-07 05:53:58,2022-11-07 06:30:10,delivered,,20.01,1.37,20.0,4.9,15.0,16.3,2.28,no,iOS,Baixa,18810,returning
8425,2022-11-07 05:56:28,2022-11-07 06:37:46,delivered,,35.38,4.6,53.0,5.2,13.3,22.8,7.66,no,iOS,Alfama,15901,returning
7686,2022-11-07 05:58:01,2022-11-07 06:31:49,delivered,,31.98,2.41,34.0,5.1,10.1,18.6,4.01,no,iOS,Parque das Nacoes,13630,new
7931,2022-11-07 05:59:36,2022-11-07 06:19:42,delivered,,18.56,1.39,25.0,5.8,8.7,5.6,2.32,no,iOS,Parque das Nacoes,17711,returning
8582,2022-11-07 06:00:02,2022-11-07 06:34:14,delivered,,25.55,0.98,16.0,4.0,17.5,12.7,1.63,no,Android,Parque das Nacoes,5323,returning
8447,2022-11-07 06:00:47,2022-11-07 06:41:29,delivered,,30.06,0.92,14.0,6.0,13.7,21.0,1.53,no,Android,Alfama,6312,returning
7836,2022-11-07 06:01:00,2022-11-07 06:59:06,delivered,,33.77,5.01,62.0,5.1,22.1,30.9,8.35,yes,Android,Parque das Nacoes,16956,returning
7916,2022-11-07 06:01:09,2022-11-07 06:20:21,delivered,,34.33,0.54,22.0,6.2,5.0,8.0,0.9,no,iOS,Parque das Nacoes,3356,returning
8150,2022-11-07 06:02:29,2022-11-07 06:59:29,delivered,,20.18,5.02,55.0,5.9,16.6,34.5,8.37,no,Android,Parque das Nacoes,16219,returning
7969,2022-11-07 06:03:03,2022-11-07 06:50:57,delivered,,10.12,1.56,27.0,3.7,21.2,23.0,2.6,no,Android,Alfama,12357,returning
8305,2022-11-07 06:04:51,2022-11-07 06:59:27,delivered,,23.74,5.41,57.0,5.8,10.8,38.0,9.02,yes,iOS,Alfama,19829,returning
8228,2022-11-07 06:08:49,2022-11-07 06:41:31,delivered,,21.54,2.17,29.0,5.1,15.4,12.2,3.62,no,iOS,Alfama,19814,returning
7752,2022-11-07 06:10:36,2022-11-07 06:48:00,delivered,,33.52,0.82,17.0,3.3,23.1,11.0,1.37,no,Android,Parque das Nacoes,19061,returning
7903,2022-11-07 06:10:59,,cancelled,No courier available,19.15,2.59,32.0,2.8,5.2,10.1,4.31,no,iOS,Baixa,11838,returning
8004,2022-11-07 06:12:49,2022-11-07 06:52:01,delivered,,11.39,1.52,25.0,4.5,13.3,21.4,2.54,no,iOS,Alfama,16802,returning
7731,2022-11-07 06:14:47,2022-11-07 06:43:41,delivered,,18.39,1.03,17.0,5.8,13.7,9.4,1.71,no,iOS,Baixa,17523,returning
8560,2022-11-07 06:15:02,2022-11-07 06:54:56,delivered,,10.0,2.1,33.0,4.1,23.2,12.6,3.5,no,Android,Alfama,15092,returning
7870,2022-11-07 06:15:16,2022-11-07 06:58:22,delivered,,37.37,3.44,36.0,3.7,16.2,23.2,5.74,no,iOS,Alfama,5213,returning
8612,2022-11-07 06:16:09,2022-11-07 06:34:21,delivered,,41.98,0.73,25.0,4.0,9.2,5.0,1.21,yes,iOS,Baixa,11328,returning
8535,2022-11-07 06:19:19,2022-11-07 07:14:37,delivered,,43.68,4.59,57.0,5.5,22.2,27.6,7.65,no,Android,Baixa,2679,returning
7659,2022-11-07 06:20:30,2022-11-07 06:54:42,delivered,,21.99,1.44,28.0,5.6,14.8,13.8,2.4,no,Android,Alfama,1370,returning
8502,2022-11-07 06:23:07,2022-11-07 07:09:01,delivered,,36.1,3.08,43.0,4.5,15.3,26.1,5.14,no,iOS,Parque das Nacoes,15670,returning
8620,2022-11-07 06:26:00,2022-11-07 06:50:00,delivered,,41.53,0.95,16.0,4.2,14.4,5.4,1.58,no,Android,Baixa,6791,returning
8461,2022-11-07 06:26:48,2022-11-07 07:05:42,delivered,,46.84,1.36,30.0,5.7,18.0,15.2,2.26,no,iOS,Belem,7306,returning
8624,2022-11-07 06:27:23,2022-11-07 07:15:23,delivered,,17.19,1.34,10.0,4.2,19.4,24.4,2.24,no,iOS,Alfama,11194,returning
8493,2022-11-07 06:29:04,2022-11-07 07:24:34,delivered,,24.61,5.98,68.0,3.8,14.1,37.6,9.97,no,Android,Parque das Nacoes,7577,returning
8363,2022-11-07 06:29:17,2022-11-07 07:06:23,delivered,,38.2,2.26,30.0,6.7,10.6,19.8,3.76,no,Android,Parque das Nacoes,3883,returning
8155,2022-11-07 06:30:00,2022-11-07 07:23:06,delivered,,17.22,3.64,49.0,4.7,19.9,28.5,6.06,no,Android,Baixa,15815,new
8051,2022-11-07 06:31:28,2022-11-07 07:03:58,delivered,,17.53,1.46,25.0,3.6,17.6,11.3,2.43,no,iOS,Baixa,6729,returning
8511,2022-11-07 06:33:20,2022-11-07 07:15:02,delivered,,19.95,2.56,40.0,5.6,16.0,20.1,4.27,no,Android,Belem,8052,returning
8579,2022-11-07 06:34:16,,cancelled,Cancelled by user,12.05,3.55,43.0,4.7,8.9,28.8,5.92,no,iOS,Alfama,19216,returning
8185,2022-11-07 06:35:04,2022-11-07 07:17:04,delivered,,23.74,2.53,35.0,4.5,18.7,18.8,4.21,no,Android,Alfama,1726,returning
8542,2022-11-07 06:35:42,2022-11-07 07:17:06,delivered,,25.49,2.75,34.0,7.1,9.3,25.0,4.58,no,iOS,Belem,17691,returning
8209,2022-11-07 06:37:40,,cancelled,No courier available,28.9,1.64,20.0,4.6,22.8,12.8,2.74,no,Android,Alfama,5280,returning
8428,2022-11-07 06:38:32,2022-11-07 07:08:20,delivered,,23.04,1.88,28.0,3.8,12.2,13.8,3.13,no,Android,Alfama,3724,returning
7902,2022-11-07 06:38:51,2022-11-07 07:33:57,delivered,,17.37,5.72,61.0,4.5,13.5,37.1,9.53,no,Android,Belem,14181,returning
8614,2022-11-07 06:42:06,2022-11-07 07:19:48,delivered,,32.68,1.06,24.0,4.8,17.6,15.3,1.77,yes,iOS,Parque das Nacoes,14598,returning
8514,2022-11-07 06:43:56,2022-11-07 07:20:50,delivered,,26.12,3.07,37.0,4.3,14.4,18.2,5.11,no,Android,Baixa,16677,returning
7826,2022-11-07 06:47:33,2022-11-07 07:33:45,delivered,,31.82,2.25,28.0,5.4,17.4,23.4,3.75,no,Android,Alfama,14816,returning
8352,2022-11-07 06:47:53,2022-11-07 07:28:23,delivered,,25.5,3.15,39.0,5.5,14.7,20.3,5.25,no,iOS,Parque das Nacoes,13705,returning
8003,2022-11-07 06:50:53,2022-11-07 07:48:29,delivered,,23.42,3.2,38.0,4.9,16.2,36.5,5.33,no,iOS,Alfama,8371,returning
8602,2022-11-07 06:53:07,2022-11-07 07:13:49,delivered,,20.34,1.05,22.0,5.2,9.9,5.6,1.75,no,Android,Belem,11410,returning
8506,2022-11-07 06:53:29,2022-11-07 07:22:53,delivered,,15.62,1.35,26.0,4.0,20.4,5.0,2.25,no,iOS,Baixa,11056,new
8413,2022-11-07 06:53:55,2022-11-07 07:19:43,delivered,,20.06,1.29,19.0,4.4,15.3,6.1,2.15,no,iOS,Parque das Nacoes,14240,returning
8441,2022-11-07 06:54:00,2022-11-07 07:40:18,delivered,,26.31,2.84,32.0,5.7,12.5,28.1,4.74,no,Android,Baixa,18717,returning
8393,2022-11-07 06:54:09,2022-11-07 07:24:15,delivered,,33.64,1.32,29.0,4.7,12.9,12.5,2.2,no,iOS,Belem,5586,returning
8380,2022-11-07 06:55:20,2022-11-07 07:31:26,delivered,,28.34,1.88,31.0,3.0,16.8,16.3,3.14,no,Android,Alfama,2130,returning
8299,2022-11-07 06:56:08,2022-11-07 07:28:20,delivered,,31.85,1.59,30.0,3.8,17.7,10.7,2.65,no,iOS,Baixa,11394,returning
8485,2022-11-07 06:56:13,2022-11-07 07:35:25,delivered,,10.0,1.86,26.0,4.8,13.6,20.8,3.1,no,Android,Alfama,12775,new
7996,2022-11-07 06:56:49,2022-11-07 07:35:19,delivered,,30.58,1.07,25.0,4.0,19.0,15.5,1.79,no,Android,Alfama,17317,returning
7835,2022-11-07 06:57:06,,cancelled,Cancelled by user,21.55,2.21,30.0,5.3,15.8,14.9,3.69,no,Android,Alfama,10357,returning
7676,2022-11-07 06:59:25,2022-11-07 07:22:43,delivered,,29.11,1.76,24.0,4.8,11.9,6.6,2.93,no,Android,Alfama,16058,returning
7646,2022-11-07 07:01:39,2022-11-07 07:38:51,delivered,,41.16,1.48,27.0,3.3,12.9,21.0,2.46,no,iOS,Alfama,7582,returning
8404,2022-11-07 07:02:34,,cancelled,Cancelled by user,35.11,2.35,30.0,5.1,8.3,21.2,3.92,no,Android,Parque das Nacoes,12795,returning
7864,2022-11-07 07:03:41,2022-11-07 07:46:11,delivered,,16.18,0.68,27.0,4.9,23.7,13.9,1.13,no,iOS,Baixa,11536,returning
8284,2022-11-07 07:04:20,2022-11-07 07:33:14,delivered,,17.35,2.0,23.0,5.2,11.1,12.6,3.34,no,iOS,Belem,13622,returning
8589,2022-11-07 07:04:37,2022-11-07 07:52:49,delivered,,17.06,3.67,43.0,7.5,14.9,25.8,6.11,no,iOS,Belem,19754,returning
7825,2022-11-07 07:04:37,2022-11-07 07:32:31,delivered,,27.1,2.5,38.0,5.4,10.4,12.1,4.17,no,iOS,Baixa,13027,returning
8321,2022-11-07 07:05:46,2022-11-07 07:33:40,delivered,,19.52,1.09,26.0,5.1,12.4,10.4,1.82,no,Android,Baixa,13500,returning
8561,2022-11-07 07:07:00,2022-11-07 07:22:00,delivered,,25.42,0.93,17.0,4.0,6.0,5.0,1.55,no,iOS,Baixa,8833,new
8163,2022-11-07 07:07:37,2022-11-07 07:29:55,delivered,,37.56,0.84,17.0,4.6,12.7,5.0,1.4,yes,Android,Belem,8087,returning
8161,2022-11-07 07:10:51,2022-11-07 07:51:21,delivered,,28.72,3.26,43.0,6.6,10.1,23.8,5.43,no,Android,Parque das Nacoes,19942,new
8079,2022-11-07 07:10:56,2022-11-07 07:54:02,delivered,,20.72,3.74,43.0,4.2,11.4,27.5,6.23,no,iOS,Alfama,6694,returning
7893,2022-11-07 07:13:43,2022-11-07 07:48:13,delivered,,37.17,1.54,22.0,5.8,8.7,20.0,2.57,no,iOS,Parque das Nacoes,14008,new
8290,2022-11-07 07:15:19,2022-11-07 07:59:49,delivered,,41.36,3.11,38.0,5.4,11.2,27.9,5.19,no,Android,Baixa,2383,new
8244,2022-11-07 07:15:41,2022-11-07 07:46:47,delivered,,33.72,1.4,28.0,4.3,20.7,6.1,2.34,no,iOS,Baixa,10907,returning
8147,2022-11-07 07:16:18,2022-11-07 08:02:06,delivered,,17.14,0.9,22.0,4.8,20.5,20.5,1.5,no,iOS,Parque das Nacoes,2603,returning
7795,2022-11-07 07:16:34,2022-11-07 07:49:58,delivered,,24.12,1.82,21.0,5.0,14.8,13.6,3.04,no,Android,Baixa,7876,returning
